ID,purchaseNumber,purchaseDate,totalAmount,paymentMethod,note,customer_ID,store_ID
f2000001-0000-4000-8000-000000002013,CP-20251229-02013,2025-12-29T19:21:18Z,236107,간편결제,,f1000001-0000-4000-8000-000000000134,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002014,CP-20250626-02014,2025-06-26T05:20:24Z,459217,카드,,f1000001-0000-4000-8000-000000000134,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002015,CP-20251103-02015,2025-11-03T22:10:10Z,31157,간편결제,,f1000001-0000-4000-8000-000000000134,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002016,CP-20250804-02016,2025-08-04T03:52:00Z,159979,포인트,,f1000001-0000-4000-8000-000000000134,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002017,CP-20250904-02017,2025-09-04T08:06:35Z,382876,간편결제,,f1000001-0000-4000-8000-000000000134,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002018,CP-20251203-02018,2025-12-03T04:20:42Z,498080,현금,,f1000001-0000-4000-8000-000000000134,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002019,CP-20251207-02019,2025-12-07T16:16:12Z,384072,간편결제,,f1000001-0000-4000-8000-000000000135,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002020,CP-20260203-02020,2026-02-03T22:02:50Z,73949,간편결제,,f1000001-0000-4000-8000-000000000135,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002021,CP-20251125-02021,2025-11-25T09:57:03Z,92686,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002022,CP-20250917-02022,2025-09-17T03:08:38Z,130430,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002023,CP-20251230-02023,2025-12-30T22:31:32Z,118512,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002024,CP-20250830-02024,2025-08-30T04:26:44Z,204392,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002025,CP-20251112-02025,2025-11-12T06:35:02Z,177698,현금,,f1000001-0000-4000-8000-000000000135,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002026,CP-20260113-02026,2026-01-13T07:31:39Z,284483,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002027,CP-20250922-02027,2025-09-22T11:40:11Z,130294,간편결제,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002028,CP-20251211-02028,2025-12-11T11:12:23Z,240059,간편결제,,f1000001-0000-4000-8000-000000000135,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002029,CP-20260326-02029,2026-03-26T19:57:49Z,361949,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002030,CP-20260116-02030,2026-01-16T21:47:43Z,180948,포인트,,f1000001-0000-4000-8000-000000000135,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002031,CP-20250816-02031,2025-08-16T17:08:08Z,405051,현금,,f1000001-0000-4000-8000-000000000135,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002032,CP-20250708-02032,2025-07-08T22:36:37Z,73707,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002033,CP-20250827-02033,2025-08-27T03:21:23Z,18331,카드,,f1000001-0000-4000-8000-000000000135,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002034,CP-20250613-02034,2025-06-13T06:39:09Z,111297,현금,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002035,CP-20250711-02035,2025-07-11T22:14:10Z,148885,현금,,f1000001-0000-4000-8000-000000000135,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002036,CP-20260407-02036,2026-04-07T13:41:52Z,224348,포인트,,f1000001-0000-4000-8000-000000000135,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002037,CP-20260311-02037,2026-03-11T03:24:58Z,433723,현금,,f1000001-0000-4000-8000-000000000135,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002038,CP-20250716-02038,2025-07-16T01:55:02Z,139842,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002039,CP-20251117-02039,2025-11-17T10:00:37Z,94868,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002040,CP-20251107-02040,2025-11-07T15:33:38Z,323476,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002041,CP-20260211-02041,2026-02-11T18:00:27Z,473783,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002042,CP-20260107-02042,2026-01-07T11:51:59Z,15189,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002043,CP-20260316-02043,2026-03-16T22:50:27Z,312338,간편결제,,f1000001-0000-4000-8000-000000000136,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002044,CP-20251019-02044,2025-10-19T11:10:36Z,183250,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002045,CP-20250808-02045,2025-08-08T12:58:26Z,361441,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002046,CP-20251215-02046,2025-12-15T07:10:28Z,220412,포인트,,f1000001-0000-4000-8000-000000000136,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002047,CP-20251007-02047,2025-10-07T07:50:00Z,323516,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002048,CP-20260122-02048,2026-01-22T13:03:21Z,451610,간편결제,,f1000001-0000-4000-8000-000000000136,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002049,CP-20260216-02049,2026-02-16T00:22:38Z,371336,포인트,,f1000001-0000-4000-8000-000000000136,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002050,CP-20251030-02050,2025-10-30T14:47:45Z,388686,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002051,CP-20260123-02051,2026-01-23T00:49:03Z,251227,카드,,f1000001-0000-4000-8000-000000000136,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002052,CP-20251003-02052,2025-10-03T20:28:01Z,181833,간편결제,,f1000001-0000-4000-8000-000000000136,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002053,CP-20250624-02053,2025-06-24T22:18:24Z,329049,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002054,CP-20250729-02054,2025-07-29T02:01:18Z,186606,포인트,,f1000001-0000-4000-8000-000000000137,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002055,CP-20260309-02055,2026-03-09T22:52:00Z,419666,현금,,f1000001-0000-4000-8000-000000000137,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002056,CP-20260224-02056,2026-02-24T00:15:31Z,417805,간편결제,,f1000001-0000-4000-8000-000000000137,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002057,CP-20251202-02057,2025-12-02T17:37:03Z,183341,포인트,,f1000001-0000-4000-8000-000000000137,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002058,CP-20250830-02058,2025-08-30T12:06:16Z,467767,현금,,f1000001-0000-4000-8000-000000000137,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002059,CP-20251222-02059,2025-12-22T22:41:13Z,452849,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002060,CP-20250603-02060,2025-06-03T04:12:05Z,260947,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002061,CP-20260206-02061,2026-02-06T19:39:05Z,116987,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002062,CP-20260105-02062,2026-01-05T03:33:23Z,162649,현금,,f1000001-0000-4000-8000-000000000137,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002063,CP-20251219-02063,2025-12-19T20:10:45Z,164037,간편결제,,f1000001-0000-4000-8000-000000000137,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002064,CP-20250622-02064,2025-06-22T13:09:56Z,272005,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002065,CP-20260101-02065,2026-01-01T09:39:39Z,49086,간편결제,,f1000001-0000-4000-8000-000000000137,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002066,CP-20251120-02066,2025-11-20T08:55:28Z,110018,카드,,f1000001-0000-4000-8000-000000000137,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002067,CP-20250921-02067,2025-09-21T22:27:07Z,286446,현금,,f1000001-0000-4000-8000-000000000138,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002068,CP-20260210-02068,2026-02-10T11:29:46Z,53907,현금,,f1000001-0000-4000-8000-000000000138,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002069,CP-20250618-02069,2025-06-18T16:36:12Z,15326,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002070,CP-20251203-02070,2025-12-03T00:16:21Z,490423,포인트,,f1000001-0000-4000-8000-000000000138,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002071,CP-20260101-02071,2026-01-01T22:24:53Z,482687,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002072,CP-20250608-02072,2025-06-08T21:56:11Z,87927,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002073,CP-20260406-02073,2026-04-06T08:31:51Z,340257,간편결제,,f1000001-0000-4000-8000-000000000138,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002074,CP-20250918-02074,2025-09-18T18:10:42Z,238458,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002075,CP-20260404-02075,2026-04-04T08:15:13Z,468660,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002076,CP-20260222-02076,2026-02-22T14:27:06Z,413678,간편결제,,f1000001-0000-4000-8000-000000000138,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002077,CP-20250716-02077,2025-07-16T02:04:42Z,316048,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002078,CP-20260411-02078,2026-04-11T03:24:05Z,475989,카드,,f1000001-0000-4000-8000-000000000138,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002079,CP-20250801-02079,2025-08-01T18:15:22Z,101778,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002080,CP-20250803-02080,2025-08-03T14:51:58Z,25977,현금,,f1000001-0000-4000-8000-000000000139,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002081,CP-20260118-02081,2026-01-18T09:38:03Z,43102,현금,,f1000001-0000-4000-8000-000000000139,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002082,CP-20250608-02082,2025-06-08T05:52:10Z,97030,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002083,CP-20250616-02083,2025-06-16T06:39:29Z,315960,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002084,CP-20251209-02084,2025-12-09T17:10:25Z,391576,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002085,CP-20250815-02085,2025-08-15T15:07:26Z,414204,현금,,f1000001-0000-4000-8000-000000000139,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002086,CP-20250830-02086,2025-08-30T15:31:57Z,33842,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002087,CP-20260111-02087,2026-01-11T16:43:38Z,230005,포인트,,f1000001-0000-4000-8000-000000000139,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002088,CP-20260309-02088,2026-03-09T03:55:21Z,442548,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002089,CP-20260215-02089,2026-02-15T11:46:26Z,287799,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002090,CP-20260413-02090,2026-04-13T07:03:19Z,187165,간편결제,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002091,CP-20250909-02091,2025-09-09T18:04:53Z,372143,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002092,CP-20251201-02092,2025-12-01T06:42:51Z,382700,간편결제,,f1000001-0000-4000-8000-000000000139,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002093,CP-20250723-02093,2025-07-23T13:06:57Z,109673,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002094,CP-20251019-02094,2025-10-19T19:12:39Z,325610,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002095,CP-20250622-02095,2025-06-22T09:32:03Z,492080,간편결제,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002096,CP-20260208-02096,2026-02-08T20:20:43Z,454413,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002097,CP-20250804-02097,2025-08-04T19:24:44Z,215498,카드,,f1000001-0000-4000-8000-000000000139,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002098,CP-20250814-02098,2025-08-14T22:25:02Z,175937,현금,,f1000001-0000-4000-8000-000000000139,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002099,CP-20250917-02099,2025-09-17T20:01:21Z,253856,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002100,CP-20260223-02100,2026-02-23T09:48:26Z,173151,포인트,,f1000001-0000-4000-8000-000000000140,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002101,CP-20251215-02101,2025-12-15T02:28:38Z,238918,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002102,CP-20250607-02102,2025-06-07T10:50:15Z,290719,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002103,CP-20251103-02103,2025-11-03T04:44:48Z,24445,간편결제,,f1000001-0000-4000-8000-000000000140,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002104,CP-20250623-02104,2025-06-23T21:41:50Z,64436,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002105,CP-20250715-02105,2025-07-15T16:09:30Z,54115,현금,,f1000001-0000-4000-8000-000000000140,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002106,CP-20251109-02106,2025-11-09T05:05:43Z,5346,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002107,CP-20250916-02107,2025-09-16T10:52:06Z,230725,간편결제,,f1000001-0000-4000-8000-000000000140,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002108,CP-20260103-02108,2026-01-03T04:02:49Z,425423,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002109,CP-20260204-02109,2026-02-04T17:57:53Z,6665,카드,,f1000001-0000-4000-8000-000000000140,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002110,CP-20251128-02110,2025-11-28T04:12:09Z,119350,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002111,CP-20251119-02111,2025-11-19T20:07:33Z,372114,간편결제,,f1000001-0000-4000-8000-000000000141,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002112,CP-20250830-02112,2025-08-30T11:33:49Z,22557,간편결제,,f1000001-0000-4000-8000-000000000141,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002113,CP-20260106-02113,2026-01-06T21:07:11Z,389393,간편결제,,f1000001-0000-4000-8000-000000000141,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002114,CP-20260122-02114,2026-01-22T04:46:39Z,408076,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002115,CP-20250706-02115,2025-07-06T01:19:02Z,153004,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002116,CP-20260212-02116,2026-02-12T21:26:14Z,154395,포인트,,f1000001-0000-4000-8000-000000000141,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002117,CP-20260412-02117,2026-04-12T00:52:28Z,182870,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002118,CP-20260412-02118,2026-04-12T03:09:40Z,46767,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002119,CP-20250717-02119,2025-07-17T06:15:27Z,86404,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002120,CP-20251228-02120,2025-12-28T08:10:33Z,7059,카드,,f1000001-0000-4000-8000-000000000141,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002121,CP-20250709-02121,2025-07-09T00:46:08Z,149088,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002122,CP-20251207-02122,2025-12-07T16:54:28Z,335305,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002123,CP-20260103-02123,2026-01-03T09:36:26Z,196256,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002124,CP-20250930-02124,2025-09-30T15:50:52Z,189614,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002125,CP-20251210-02125,2025-12-10T10:37:22Z,103366,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002126,CP-20251229-02126,2025-12-29T10:53:14Z,330395,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002127,CP-20250728-02127,2025-07-28T08:10:49Z,447450,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002128,CP-20251004-02128,2025-10-04T08:01:52Z,42246,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002129,CP-20251020-02129,2025-10-20T12:44:29Z,200698,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002130,CP-20251112-02130,2025-11-12T11:12:35Z,182458,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002131,CP-20251221-02131,2025-12-21T13:23:29Z,448462,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002132,CP-20250901-02132,2025-09-01T10:25:06Z,333650,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002133,CP-20260214-02133,2026-02-14T08:49:39Z,365806,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002134,CP-20250720-02134,2025-07-20T21:28:45Z,367447,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002135,CP-20251216-02135,2025-12-16T15:31:21Z,397106,간편결제,,f1000001-0000-4000-8000-000000000142,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002136,CP-20260414-02136,2026-04-14T07:30:10Z,314334,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002137,CP-20250920-02137,2025-09-20T18:22:38Z,362340,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002138,CP-20260307-02138,2026-03-07T06:55:28Z,327112,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002139,CP-20251007-02139,2025-10-07T04:51:18Z,59858,카드,,f1000001-0000-4000-8000-000000000142,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002140,CP-20250704-02140,2025-07-04T04:05:22Z,121804,현금,,f1000001-0000-4000-8000-000000000142,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002141,CP-20260117-02141,2026-01-17T17:33:34Z,199096,포인트,,f1000001-0000-4000-8000-000000000143,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002142,CP-20250824-02142,2025-08-24T04:33:25Z,208498,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002143,CP-20250922-02143,2025-09-22T21:42:17Z,486140,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002144,CP-20260307-02144,2026-03-07T00:22:40Z,140978,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002145,CP-20250610-02145,2025-06-10T23:25:07Z,443155,간편결제,,f1000001-0000-4000-8000-000000000143,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002146,CP-20260218-02146,2026-02-18T17:58:04Z,220208,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002147,CP-20250908-02147,2025-09-08T05:21:09Z,232753,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002148,CP-20260221-02148,2026-02-21T14:07:24Z,159374,포인트,,f1000001-0000-4000-8000-000000000143,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002149,CP-20260119-02149,2026-01-19T15:22:55Z,451527,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002150,CP-20260412-02150,2026-04-12T12:09:21Z,444249,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002151,CP-20251126-02151,2025-11-26T05:54:03Z,107436,카드,,f1000001-0000-4000-8000-000000000143,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002152,CP-20250706-02152,2025-07-06T05:55:22Z,227700,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002153,CP-20251207-02153,2025-12-07T21:42:41Z,422056,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000002154,CP-20251201-02154,2025-12-01T07:00:23Z,144000,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002155,CP-20251124-02155,2025-11-24T08:33:24Z,59448,카드,,f1000001-0000-4000-8000-000000000144,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002156,CP-20250614-02156,2025-06-14T13:53:24Z,398533,카드,,f1000001-0000-4000-8000-000000000144,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002157,CP-20260114-02157,2026-01-14T21:58:14Z,442661,카드,,f1000001-0000-4000-8000-000000000144,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002158,CP-20250609-02158,2025-06-09T14:29:18Z,167442,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000002159,CP-20260109-02159,2026-01-09T08:41:45Z,433888,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002160,CP-20251002-02160,2025-10-02T19:01:11Z,19144,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002161,CP-20260105-02161,2026-01-05T15:41:55Z,175012,현금,,f1000001-0000-4000-8000-000000000144,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002162,CP-20250601-02162,2025-06-01T01:23:04Z,91639,간편결제,,f1000001-0000-4000-8000-000000000144,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002163,CP-20260120-02163,2026-01-20T03:24:59Z,379399,카드,,f1000001-0000-4000-8000-000000000144,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000002164,CP-20250706-02164,2025-07-06T18:27:12Z,12809,카드,,f1000001-0000-4000-8000-000000000144,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000002165,CP-20250928-02165,2025-09-28T16:09:23Z,197408,현금,,f1000001-0000-4000-8000-000000000144,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002166,CP-20251003-02166,2025-10-03T18:10:09Z,404313,포인트,,f1000001-0000-4000-8000-000000000144,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000002167,CP-20250731-02167,2025-07-31T23:30:01Z,222125,카드,,f1000001-0000-4000-8000-000000000145,d1000001-0003-4000-8000-000000000003
